year,dataset,command,count
2017,RHPOYR,twoway,8
2017,AU3BTQ,ttest,8
2017,AU3BTQ,esttab,8
2017,HO2KIC,mean,8
2017,HGPNVV,generate,8
2018,7TRL0I,mlogit,7
2018,5KM8VO,replace,7
2018,5KM8VO,generate,7
2018,6FP9Z6,table,7
2018,1KIEXG,generate,7
2018,CXWIPM,recode,7
2019,UZJCO1,anova,7
2019,OR4R9O,xttobit,7
2019,KKFS8Y,file,7
2019,KKFS8Y,esttab,7
2017,L8YEDW,merge,7
2017,L8YEDW,order,7
2017,L8YEDW,graph,7
2017,L8YEDW,setx,7
2017,L8YEDW,simqi,7
2017,L8YEDW,ivreg2,7
2017,HO2KIC,coefplot,7
2017,HO2KIC,svy:regress,7
2018,ET8QLG,summarize,6
2018,5KM8VO,label,6
2018,6FP9Z6,tabulate,6
2018,KROGFV,regress,6
2018,1KIEXG,eststo,6
2018,OQFMB6,forvalues,6
2018,NCH88M,mfx,6
2018,NCH88M,estimates:store,6
2018,E3ZSRO,outreg2,6
2019,ID1KJG,use,6
2019,GPRPZL,ranksum,6
2019,BWCX3E,summarize,6
2019,OQTUZM,recode,6
2019,OR4R9O,ttest,6
2019,OR4R9O,estimates:store,6
2019,N1HOB1,sort,6
2019,N1HOB1,regress,6
2019,GE3E8R,margins,6
2019,KKFS8Y,tabulate,6
2017,AU3BTQ,drop,6
2017,AU3BTQ,proportion,6
2017,HGPNVV,clear,6
2017,HGPNVV,import,6
2018,7TRL0I,probit,5
2018,6FP9Z6,keep,5
2018,0XSLQX,ttest,5
2018,YTZZIT,orth_out,5
2018,E3ZSRO,tabulate,5
2018,E3ZSRO,set,5
2018,G7F5VA,ologit,5
2018,CXWIPM,estimates:store,5
2018,CXWIPM,foreach,5
2018,CXWIPM,esttab,5
2019,ID1KJG,tostring,5
2019,UZJCO1,ttest,5
2019,OR4R9O,nwimport,5
2019,OR4R9O,nwsummarize,5
2019,OR4R9O,nwbetween,5
2019,OR4R9O,nwclustering,5
2019,N1HOB1,set,5
2017,L8YEDW,cd,5
2017,L8YEDW,forvalues,5
2017,L8YEDW,compress,5
2017,AU3BTQ,egen,5
2017,AU3BTQ,anova,5
2018,5KM8VO,set,4
2018,5KM8VO,drop,4
2018,5KM8VO,saveold,4
2018,5KM8VO,oprobit,4
2018,6FP9Z6,ologit,4
2018,6FP9Z6,outreg2,4
2018,SIGNC8,drop,4
2018,SIGNC8,margins,4
2018,SIGNC8,marginsplot,4
2018,8UNDWJ,label,4
2018,0XSLQX,margins,4
2018,YTZZIT,summarize,4
2018,YTZZIT,ksmirnov,4
2018,YTZZIT,set,4
