year,dataset,command,count
2016,0T5AN0,marginsplot,4
2017,1CCXS9,merge,4
2017,MLLJ2P,graph,4
2017,7WLGSD,margins,4
2017,7WLGSD,marginsplot,4
2017,3II9L6,combomarginsplot,4
2017,PPW3SI,sort,4
2017,PPW3SI,append,4
2017,SH8AFG,eststo,4
2018,G3BKWG,test,3
2018,RQHRKE,matrix,3
2018,DG7QZU,summarize,3
2018,OBMCZJ,alpha,3
2018,OBMCZJ,egen,3
2018,OBMCZJ,outtable,3
2018,OBMCZJ,estimates:store,3
2018,OBMCZJ,set,3
2018,OBMCZJ,xtprobit,3
2018,WFOVZZ,pwcorr,3
2018,WFOVZZ,tobit,3
2018,5EZOHY,foreach,3
2018,5EZOHY,local,3
2018,5EZOHY,lincom,3
2018,ES9IZ6,use,3
2018,GCXFYS,if,3
2019,RURFHL,margins,3
2019,RURFHL,lincom,3
2019,HMKHFB,estpost,3
2019,HMKHFB,esttab,3
2019,HMKHFB,margins,3
2019,HMKHFB,marginsplot,3
2019,HMKHFB,histogram,3
2016,XZUSNT,replace,3
2016,XZUSNT,xtreg,3
2016,N61EAI,log,3
2016,N61EAI,set,3
2016,N61EAI,regress,3
2016,KKQOAS,set,3
2016,KKQOAS,twoway,3
2016,KKQOAS,summarize,3
2016,KKQOAS,xtset,3
2016,0T5AN0,graph,3
2017,1CCXS9,sort,3
2017,1CCXS9,drop,3
2017,3II9L6,log,3
2017,3II9L6,estimates:store,3
2017,PPW3SI,spatwmat,3
2017,PPW3SI,spatgsa,3
2017,PPW3SI,regress,3
2017,PPW3SI,spatdiag,3
2017,PPW3SI,levelsof,3
2017,PPW3SI,global,3
2017,PPW3SI,levels,3
2017,PPW3SI,set,3
2017,PPW3SI,copy,3
2017,SH8AFG,xtregar,3
2018,SAKE9D,replace,2
2018,SAKE9D,margins,2
2018,SAKE9D,marginsplot,2
2018,SAKE9D,graph,2
2018,1WDJVC,use,2
2018,1WDJVC,keep,2
2018,1WDJVC,sort,2
2018,1WDJVC,collapse,2
2018,1WDJVC,replace,2
2018,1WDJVC,list,2
2018,G3BKWG,destring,2
2018,SOT2WM,outreg2,2
2018,OBMCZJ,label,2
2018,OBMCZJ,sutex,2
2018,OBMCZJ,collapse,2
2018,OBMCZJ,sort,2
2018,OBMCZJ,list,2
2018,ELYTJ3,oprobit,2
2018,ELYTJ3,xtreg,2
2018,5EZOHY,set,2
2018,RDOUJV,drop,2
2018,RDOUJV,scatter,2
2018,RDOUJV,regress,2
2018,RDOUJV,xtreg,2
2018,RDOUJV,xtpcse,2
2018,ES9IZ6,set,2
2018,TLNMPB,margins,2
2018,TLNMPB,marginsplot,2
2018,Z6EZG3,set,2
2018,Z6EZG3,margins,2
2018,Z6EZG3,marginsplot,2
2018,GCXFYS,use,2
2018,GCXFYS,save,2
2018,GCXFYS,log,2
2018,HKRSBN,tabulate,2
2018,HKRSBN,logit,2
2018,HKRSBN,mlogit,2
2019,HMKHFB,correlate,2
2019,HMKHFB,gnbreg,2
2016,KKQOAS,test,2
2016,0T5AN0,set,2
2017,1CCXS9,format,2
2017,1CCXS9,destring,2
2017,1CCXS9,summarize,2
2017,1CCXS9,save,2
2017,SLYX0L,import,2
2017,SLYX0L,xtset,2
2017,SLYX0L,ppml,2
2017,SLYX0L,clear,2
2017,7WLGSD,tabulate,2
2017,7WLGSD,graph,2
2017,3II9L6,estout,2
2017,3II9L6,sort,2
2017,3II9L6,outsheet,2
2017,PPW3SI,import,2
2017,PPW3SI,label,2
2017,PPW3SI,summarize,2
2017,SH8AFG,preserve,2
2017,SH8AFG,replace,2
2017,SH8AFG,restore,2
2018,SAKE9D,xtset,1
2018,SAKE9D,xtsum,1
2018,1WDJVC,cd,1
2018,1WDJVC,set,1
2018,G3BKWG,import,1
2018,G3BKWG,drop,1
2018,RQHRKE,ssc,1
2018,RQHRKE,use,1
2018,RQHRKE,decode,1
2018,RQHRKE,coefplot,1
2018,RQHRKE,graph,1
2018,SOT2WM,cd,1
2018,SOT2WM,use,1
2018,DG7QZU,use,1
2018,OBMCZJ,reshape,1
2018,OBMCZJ,factor,1
2018,OBMCZJ,rotate,1
2018,OBMCZJ,recode,1
2018,OBMCZJ,atrust,1
2018,OBMCZJ,encode,1
2018,OBMCZJ,xtset,1
2018,OBMCZJ,GLS,1
2018,OBMCZJ,testparm,1
2018,OBMCZJ,ranksum,1
2018,ELYTJ3,margins,1
2018,ELYTJ3,marginsplot,1
2018,WFOVZZ,clear,1
2018,WFOVZZ,use,1
2018,WFOVZZ,factor,1
2018,WFOVZZ,rotate,1
2018,WFOVZZ,predict,1
2018,WFOVZZ,ttest,1
2018,5EZOHY,version,1
2018,5EZOHY,twoway,1
2018,5EZOHY,cd,1
2018,5EZOHY,esttab,1
2018,5EZOHY,tabulate,1
2018,5EZOHY,summarize,1
2018,RDOUJV,use,1
2018,RDOUJV,tsset,1
2018,RDOUJV,replace,1
2018,ES9IZ6,clear,1
2018,ES9IZ6,version,1
2018,ES9IZ6,macro,1
2018,ES9IZ6,cd,1
2018,ES9IZ6,nbreg,1
2018,TLNMPB,graph,1
2018,TLNMPB,summarize,1
2018,TLNMPB,meologit,1
2018,GCXFYS,clear,1
2018,GCXFYS,cd,1
2018,GCXFYS,des,1
2018,GCXFYS,correlate,1
2018,GCXFYS,summarize,1
2018,GCXFYS,xtset,1
2018,GCXFYS,tsset,1
2018,UCQAVW,predict,1
2018,HKRSBN,Choosing,1
2018,HKRSBN,Journal,1
2018,HKRSBN,Ece,1
2018,HKRSBN,Replication,1
2018,HKRSBN,ISIC_divisision,1
2018,HKRSBN,quietly,1
2018,HKRSBN,grc1leg,1
2018,HKRSBN,summarize,1
2018,HKRSBN,Examining,1
2018,HKRSBN,esttab,1
2018,HKRSBN,eststo,1
2018,HKRSBN,graph,1
2018,HKRSBN,pwcorr,1
2019,RURFHL,anova,1
2019,HMKHFB,cd,1
2019,HMKHFB,use,1
2019,HMKHFB,xcontract,1
2019,HMKHFB,estat,1
2016,XZUSNT,clear,1
2016,XZUSNT,import,1
2016,XZUSNT,centile,1
2016,XZUSNT,gpscore2,1
2016,XZUSNT,estat,1
2016,XZUSNT,etregress,1
2016,XZUSNT,xtset,1
2016,XZUSNT,xtscc,1
2016,XZUSNT,jackknife,1
2016,XZUSNT,xtpcse,1
2016,N61EAI,version,1
2016,N61EAI,clear,1
2016,N61EAI,macro,1
2016,N61EAI,use,1
2016,N61EAI,stripplot,1
2016,N61EAI,exit,1
2016,KKQOAS,version,1
2016,KKQOAS,log,1
2016,KKQOAS,cd,1
2016,KKQOAS,postfile,1
2016,KKQOAS,forvalues,1
2016,KKQOAS,post,1
2016,KKQOAS,postclose,1
2016,KKQOAS,sort,1
2016,KKQOAS,tabstat,1
2017,1CCXS9,cd,1
2017,1CCXS9,egen,1
2017,1CCXS9,estpost,1
2017,1CCXS9,maptile_install,1
2017,1CCXS9,pctile,1
2017,1CCXS9,shp2dta,1
2017,1CCXS9,use,1
2017,1CCXS9,estout,1
2017,1CCXS9,import,1
2017,SLYX0L,collapse,1
2017,UA2E21,clear,1
2017,UA2E21,use,1
2017,UA2E21,xtset,1
2017,UA2E21,generate,1
2017,7WLGSD,generate,1
2017,7WLGSD,replace,1
2017,3II9L6,clear,1
2017,3II9L6,set,1
2017,3II9L6,use,1
2017,3II9L6,twoway,1
2017,3II9L6,kdensity,1
2017,3II9L6,seqlogit,1
2017,3II9L6,seqlogitdecomp,1
2017,3II9L6,exit,1
2017,PPW3SI,tabstat,1
2017,PPW3SI,collapse,1
2017,PPW3SI,sxpose,1
2017,PPW3SI,destring,1
2017,PPW3SI,correlate,1
2017,PPW3SI,insheet,1
2017,PPW3SI,merge,1
2017,SH8AFG,use,1
2017,SH8AFG,keep,1
2017,SH8AFG,generate,1
2017,SH8AFG,twoway,1
2017,SH8AFG,collapse,1
2017,SH8AFG,list,1
2017,SH8AFG,esttab,1
2017,SH8AFG,drop,1
