year,dataset,command,count
2018,03CDTK,estimates:store,35
2018,KZIXI0,use,35
2018,SJ8ER9,use,35
2018,SJ8ER9,save,35
2018,AI3VM8,use,35
2018,AI3VM8,foreach,35
2018,AJHFHU,replace,35
2018,YDSRWF,erase,35
2019,EKZQSZ,label,35
2017,ILZ5QL,global,35
2015,K7292I,regress,34
2018,AL1A4Q,regress,34
2018,KZIXI0,do,34
2018,5QUCW7,use,34
2018,CTZNJV,drop,34
2018,GJIRV0,margins,34
2017,X7AMNO,estat,34
2018,RUQ2KP,ttest,33
2018,AI3VM8,parmest,33
2011,FFXKHO,logit,33
2011,FFXKHO,outreg2,33
2019,VKOMCK,summarize,33
2019,EKZQSZ,local,33
2017,X0ZPH4,graph,33
2015,IUG2C4,egen,32
2018,KZIXI0,generate,32
2018,5QUCW7,parmest,32
2018,AI3VM8,matrix,32
2018,JSR0OE,eststo,32
2018,VNHM17,generate,32
2018,YDSRWF,rdrobust,32
2016,QWXPUA,blora_ri,32
2017,V7SQRW,estimates:store,32
2017,ZUMTTN,egen,32
2018,X8ZRVO,histogram,31
2019,VKOMCK,global,31
2019,DHZBAB,tempfile,31
2019,DHZBAB,forvalues,31
2017,V7SQRW,clttest,31
2018,SAPQYS,drop,30
2018,SAPQYS,generate,30
2018,RUQ2KP,generate,30
2018,03CDTK,meologit,30
2018,AI3VM8,graph,30
2018,YDSRWF,display,30
2018,YDSRWF,estout,30
2018,TTE3SQ,generate,30
2019,D64FNB,save,30
2017,EY2I6M,generate,30
2018,SJ8ER9,merge,29
2018,DQZXQB,drop,29
2018,TTE3SQ,run,29
2019,VKOMCK,esttab,29
2019,D64FNB,estout,29
2019,EKZQSZ,generate,29
2017,KBRXOR,outreg2,29
2017,ILZ5QL,use,29
2017,ILZ5QL,estimates:store,29
2017,ILZ5QL,egen,29
2018,MO3KOQ,estat,28
2018,VNHM17,regress,28
2019,YGUHTD,local,28
2019,D64FNB,drop,28
2019,TI5BPV,clear,28
2019,TI5BPV,cd,28
2019,TI5BPV,drop,28
2019,EKZQSZ,replace,28
2019,EKZQSZ,file,28
2019,DHZBAB,foreach,28
2017,MYSRXT,xtreg,28
2017,X7AMNO,ivreg2,28
2015,K7292I,preserve,27
2015,K7292I,restore,27
2018,03CDTK,generate,27
2018,KZIXI0,set,27
2018,XF1157,eststo,27
2018,XF1157,esttab,27
2018,MO3KOQ,xtmixed,27
2018,AI3VM8,set,27
2018,DQZXQB,rename,27
2018,AJHFHU,estimates:drop,27
2018,AJHFHU,esttab,27
2018,E7OQEY,generate,27
2018,YDSRWF,graph,27
2017,ILZ5QL,scalar,27
2017,X0ZPH4,generate,27
2018,SJ8ER9,keep,26
2018,TTE3SQ,egen,26
2018,PCM2O2,eststo,26
2019,VKOMCK,drop,26
2019,VKOMCK,egen,26
2019,D64FNB,clear,26
2019,D64FNB,xtivreg2,26
2019,DHZBAB,local,26
2017,EY2I6M,label,26
2017,ZUMTTN,summarize,26
2018,SAPQYS,twoway,25
2018,AI3VM8,summarize,25
2018,AI3VM8,reghdfe,25
2019,DHZBAB,merge,25
2016,QWXPUA,replace,25
2017,ILZ5QL,summarize,25
2018,SAPQYS,clear,24
2018,YDSRWF,alpha,24
2018,UJYEAD,label,24
2019,VKOMCK,rename,24
2017,1QZ0JZ,clear,24
2017,ILZ5QL,estimates:restore,24
2017,X0ZPH4,ylab,24
2017,X0ZPH4,legend,24
2018,03CDTK,coefplot,23
2018,KZIXI0,tsset,23
2018,5QUCW7,esttab,23
2018,AI3VM8,global,23
2018,JSR0OE,replace,23
2019,TI5BPV,forvalues,23
2017,X0ZPH4,local,23
2017,X7AMNO,regress,23
2015,IUG2C4,sort,22
2015,IUG2C4,set,22
2015,IUG2C4,ttest,22
2018,HHMXU3,matrix,22
2018,KZIXI0,eststo,22
2018,KZIXI0,esttab,22
2018,5QUCW7,eststo,22
2018,SJ8ER9,egen,22
2018,SJ8ER9,summarize,22
2018,AI3VM8,preserve,22
2018,AI3VM8,restore,22
2018,UJYEAD,xtmelogit,22
2013,23402,label,22
2019,YGUHTD,tobit,22
2019,D64FNB,use,22
2019,EKZQSZ,esttab,22
2017,ILZ5QL,drop,22
2017,ZUMTTN,drop,22
2017,ZUMTTN,xtreg,22
2014,26937,label,21
2015,K7292I,svmat,21
2015,IUG2C4,use,21
2018,HHMXU3,local,21
2018,5QUCW7,local,21
2018,X8ZRVO,local,21
2018,MO3KOQ,xtreg,21
2018,AI3VM8,areg,21
2018,DQZXQB,recode,21
2018,AJHFHU,label,21
2018,E7OQEY,tabulate,21
2018,YDSRWF,drop,21
2018,PCM2O2,replace,21
2018,PCM2O2,estpost,21
2018,PCM2O2,estimates:store,21
2019,IANHOG,set,21
2017,ILZ5QL,so,21
2017,X7AMNO,replace,21
2015,K7292I,generate,20
2015,K7292I,do,20
2015,IUG2C4,rename,20
2018,KZIXI0,replace,20
2018,XF1157,egen,20
2018,XF1157,marginsplot,20
2018,JSR0OE,regress,20
2018,AJHFHU,regress,20
2019,DHZBAB,estimates:clear,20
2016,QWXPUA,blora_robust,20
2017,1QZ0JZ,set,20
2017,1QZ0JZ,label,20
2017,ILZ5QL,if,20
2017,T5DKRO,outreg2,20
2017,T5DKRO,lincom,20
2017,TKU9WH,xtprobit,20
2015,K7292I,drop,19
2015,IUG2C4,twoway,19
2018,SAPQYS,rename,19
2018,KZIXI0,label,19
2018,CTZNJV,estsimp,19
2018,XF1157,summarize,19
2018,DQZXQB,foreach,19
2018,VNHM17,drop,19
2018,E7OQEY,twoway,19
2018,UJYEAD,generate,19
2018,KTCXTE,replace,19
2019,VKOMCK,graph,19
2019,EKZQSZ,if,19
2019,DHZBAB,esttab,19
2016,QWXPUA,estout,19
2016,QWXPUA,regress,19
2016,QWXPUA,generate,19
2016,QWXPUA,blora_tax_ate,19
2017,OJQJRM,replace,19
2017,ILZ5QL,nlcom,19
2017,X0ZPH4,replace,19
2017,X7AMNO,global,19
2018,SAPQYS,summarize,18
2018,SAPQYS,areg,18
2018,SAPQYS,lincom,18
2018,AL1A4Q,probit,18
2018,SJ8ER9,tsset,18
2018,SJ8ER9,confirm,18
2018,DQZXQB,label,18
2018,FVCGHC,replace,18
2018,KTCXTE,summarize,18
2018,PCM2O2,set,18
2019,D64FNB,summarize,18
2019,DHZBAB,twoway,18
2016,22636,replace,18
2017,V7SQRW,regress,18
2017,1QZ0JZ,estsimp,18
2017,ZUMTTN,display,18
2017,ZUMTTN,areg,18
2017,X7AMNO,clear,18
2015,IUG2C4,merge,17
2018,SAPQYS,graph,17
2018,03CDTK,melogit,17
2018,AJHFHU,drop,17
2018,FVCGHC,regress,17
2018,KTCXTE,tabulate,17
2019,VKOMCK,margins,17
2019,D64FNB,rename,17
2019,DHZBAB,graph,17
2012,Z7RTOQ,regress,17
2016,22636,graph,17
2017,KDSF60,xtnbreg,17
2017,OJQJRM,egen,17
2017,VHNHHN,regress,17
2017,ILZ5QL,regress,17
2017,X7AMNO,restore,17
2015,IUG2C4,regress,16
2018,GJIRV0,marginsplot,16
2018,MO3KOQ,set,16
2018,DQZXQB,use,16
2018,E7OQEY,regress,16
2013,WC8DPI,margins,16
