year,dataset,command,count
2016,L8YLCJ,xtmixed,3
2016,99NXTT,regress,3
2016,9U6QXP,impute,3
2016,WT2XZQ,regress,3
2016,RTJ38N,ivreg2,3
2016,PTIERC,nbreg,3
2016,FDLG0X,stcox,3
2016,UCRHWN,logit,3
2017,E40AFU,logit,3
2017,ULTUUC,estsimp,3
2017,TWDSBW,regress,3
2017,VAY7ZQ,ologit,3
2017,XOERIO,regress,3
2017,BANJL7,regress,3
2017,C6XJAT,probit,3
2015,YJMGPP,areg,2
2015,ASKRHF,btscs,2
2015,ASKRHF,logit,2
2015,29076,nbreg,2
2015,VDH088,areg,2
2015,7KSNCE,mlogit,2
2015,HL0OUD,ivprobit,2
2015,EPEDIE,stcox,2
2015,CVBXQX,biprobit,2
2018,ZUICBB,tobit,2
2018,ZUICBB,regress,2
2018,YCQCWJ,svy:regress,2
2018,1CKNTW,reghdfe,2
2018,O4P8J1,xtgls,2
2018,MLFYNX,ologit,2
2018,P1PEGO,svy:regress,2
2018,GS8IFM,nbreg,2
2018,YAGHTA,logit,2
2018,AK10AT,heckman,2
2018,XSCFX5,estsimp,2
2018,HVHUIP,regress,2
2018,SDXJUV,xtabond,2
2018,RYKJKS,logit,2
2018,D73LV3,xtreg,2
2018,Y1EUAY,nbreg,2
2019,DWOBT4,bootstrap:logit,2
2019,ZBVYXZ,mlogit,2
2019,V83FXD,logit,2
2019,ZK7QPH,areg,2
2019,I32PHE,regress,2
2019,RQZWE6,regress,2
2019,BQGWYI,DCdensity,2
2019,9NYAP7,regress,2
2019,KXIN0A,regress,2
2019,KXIN0A,xtlogit,2
2019,KXIN0A,ologit,2
2016,2JVEEE,logit,2
2016,WM6JE5,nbreg,2
2016,RMHOHL,mprobit,2
2016,88FIAR,mlogit,2
2016,14RSGX,xtabond2,2
2016,RTJ38N,xtivreg2,2
2016,ABX2WA,xtreg,2
2016,SJJ158,logit,2
2016,QQENMZ,ologit,2
2016,6WBQ7U,regress,2
2017,6NSLSM,regress,2
2017,QG7FMX,logit,2
2017,ZUE1BI,ologit,2
2017,ZUE1BI,ivregress,2
2017,SIUR6A,logit,2
2017,VS3CG6,impute,2
2017,1GLFE1,regress,2
2017,IZC5P1,streg,2
2017,WM0XNF,relogit,2
2017,LBUXPQ,xtreg,2
2017,TLBBUX,logit,2
2017,D0LEX4,mlogit,2
2017,XAWZVS,logit,2
2017,OJUPMY,estsimp,2
2017,OJUPMY,logit,2
2015,YJMGPP,DCdensity,1
2015,YBMKUX,regress,1
2015,XTQJEN,xtmixed,1
