year,dataset,command,count
2017,WDRHTS,tempname,46
2017,WDRHTS,postfile,46
2017,WDRHTS,post,46
2017,WDRHTS,postclose,46
2015,Q0XAPV,label,45
2015,29179,stcox,45
2019,SXLXNV,ttesti,45
2019,85RL5E,xtreg,45
2016,8LDZFF,outreg2,45
2017,WDRHTS,save,45
2017,WDRHTS,summarize,45
2015,6IO5ET,estimates:table,44
2016,6WBQ7U,generate,44
2017,UOABFB,margins,44
2017,UOABFB,marginsplot,44
2018,X2JEXD,generate,43
2019,I32PHE,generate,43
2016,LGDIZD,tabulate,43
2016,UFNXMK,local,43
2017,LTPPVH,ttest,43
2017,5AN3RU,use,43
2017,R163AN,generate,43
2017,LDRTZI,lincom,43
2015,29179,graph,42
2018,I72HB0,estimates:store,42
2018,KJ6X76,matrix,42
2018,CJBG5J,rename,42
2018,E852VT,label,42
2019,DUW1QY,est2vec,42
2019,DUW1QY,generate,42
2016,L17KS1,foreach,42
2017,QG7FMX,label,42
2017,SNQG8P,generate,42
2017,AE5BPK,replace,42
2017,1U5WZT,replace,42
2017,RQFCQH,regress,42
2017,OAGZZD,tabulate,42
2017,XNHHDO,margins,42
2015,HL0OUD,use,41
2015,WBBAE3,replace,41
2018,9WNYEU,estimates:store,41
2018,P1PEGO,svy:oprobit,41
2018,XSCFX5,recode,41
2018,XTS8IE,regress,41
2019,V83FXD,set,41
2019,ZK7QPH,set,41
2016,BYFTMD,foreach,41
2017,VS3CG6,generate,41
2017,KDRXD0,local,41
2017,92SKA2,replace,41
2015,29427,display,40
2015,ER3D0H,summarize,40
2018,7UBRAC,xtreg,40
2018,XONPX2,set,40
2018,XONPX2,estout,40
2018,VRMH3I,local,40
2018,5H1HFF,esttab,40
2018,MLFYNX,tabulate,40
2018,ARMDLY,forvalues,40
2018,ROUWNS,estimates:clear,40
2019,V83FXD,ttest,40
2019,SXLXNV,oneway,40
2016,PTOYUX,logit,40
2016,9U6QXP,ttest,40
2017,IUJPYK,outreg,40
2017,WM0XNF,probit,40
2017,WDRHTS,fsum,40
2017,WDRHTS,return,40
2017,TLBBUX,generate,40
2017,XWAREK,generate,40
2017,LDRTZI,generate,40
2017,92SKA2,summarize,40
2017,EVYI2H,local,40
2015,29101,lrtest,39
2018,SMLV5D,global,39
2018,KGZGLT,clogit,39
2018,QJ9E9M,areg,39
2018,CJBG5J,clear,39
2018,8YPPLM,replace,39
2016,LGDIZD,regress,39
2017,JSDUTQ,generate,39
2017,WDRHTS,append,39
2017,D0LEX4,replace,39
2017,V9QSWK,logit,39
2018,MZHZYQ,generate,38
2018,VSXTFS,drop,38
2018,VSXTFS,replace,38
2018,SFTMNO,if,38
2019,BQGWYI,gr_edit,38
2019,U07SDB,append,38
2019,QNCRWS,regress,38
2016,L8YLCJ,summarize,38
2016,2YQX37,radiusmatch,38
2017,WDRHTS,predict,38
2017,TLBBUX,label,38
2017,1U5WZT,recode,38
2017,EVYI2H,drop,38
2017,EVYI2H,replace,38
2018,KSWI03,generate,37
2018,I72HB0,lincom,37
2018,MLFYNX,estimates:store,37
2018,ROUWNS,drop,37
2018,SXG7BF,tabulate,37
2018,XHBJLO,mlogit,37
2018,SFTMNO,drop,37
2019,N4RK1D,rdpower,37
2017,J4KRBG,local,37
2017,WDRHTS,sort,37
2015,AOL6XC,estat,36
2015,Q0XAPV,generate,36
2015,29026,summarize,36
2015,EP7DXB,use,36
2018,D4IDA9,summarize,36
2018,ZFQMCP,local,36
2018,ZFQMCP,matrix,36
2018,YCQCWJ,estimates:restore,36
2018,YCQCWJ,predict,36
2018,O4P8J1,tempname,36
2018,O4P8J1,scalar,36
2018,O4P8J1,display,36
2018,ARMDLY,replace,36
2018,NMCOBF,drop,36
2018,ZSB0BL,areg,36
2018,SFTMNO,regress,36
2019,N4RK1D,log,36
2019,N4RK1D,clear,36
2019,C8DCCW,regress,36
2019,85RL5E,generate,36
2016,MVN4DP,local,36
2016,2YQX37,label,36
2017,4G2DBT,drop,36
2017,IUJPYK,logit,36
2017,OAGZZD,list,36
2017,C6XJAT,estimates:store,36
2017,R163AN,regress,36
2017,R677HD,ttest,36
2018,XONPX2,summarize,35
2018,ZFQMCP,use,35
2018,1CKNTW,use,35
2018,1CKNTW,forvalues,35
2018,DJVNZF,replace,35
2018,ROFNV2,recode,35
2019,WG8VCK,label,35
2016,8XPBSA,generate,35
2016,8XPBSA,matrix,35
2017,WDRHTS,regress,35
2017,BWYJKB,local,35
2017,01LN9W,recode,35
2015,ASKRHF,streg,34
2015,6IO5ET,replace,34
2018,QJ9E9M,if,34
2018,ARMDLY,generate,34
2018,ROUWNS,estpost,34
2018,P1PEGO,generate,34
2018,V3DHAS,melogit,34
2018,CJBG5J,esttab,34
2018,LXIBYP,mixed,34
2018,8YPPLM,collapse,34
2019,DXGVAW,generate,34
2016,CSHNIS,regress,34
2016,VVCGN3,egen,34
2016,EB0BGA,matrix,34
2017,LJVBT6,replace,34
2015,7KSNCE,generate,33
2015,HL0OUD,replace,33
2018,1CKNTW,summarize,33
2018,9WNYEU,estimates:table,33
2018,XSCFX5,setx,33
2018,XSCFX5,simqi,33
2018,QNMUA1,generate,33
2016,UFNXMK,ivreg,33
2016,2YQX37,generate,33
2017,SIUR6A,local,33
2017,7Q9ZSR,tabulate,33
2017,SNQG8P,outreg2,33
2015,ER3D0H,display,32
2015,ER3D0H,program,32
2015,ER3D0H,return,32
2018,ZUICBB,save,32
2018,TTK06U,teffects,32
2018,KJ6X76,replace,32
2018,1CKNTW,preserve,32
2018,1CKNTW,restore,32
2018,QJ9E9M,regress,32
2018,GS8IFM,stset,32
2018,GS8IFM,stcox,32
2018,HVHUIP,ologit,32
2018,XHBJLO,tabulate,32
2018,8OKVHY,label,32
2019,LEKKGT,eststo,32
2019,9NYAP7,matrix,32
2016,DUB0MU,local,32
2016,9U6QXP,margins,32
2017,TLBBUX,egen,32
2017,LTPPVH,ranksum,32
2017,BWYJKB,replace,32
2017,V9QSWK,margins,32
2015,7KSNCE,replace,31
2015,7KSNCE,ttest,31
2018,DJVNZF,generate,31
2018,ROUWNS,foreach,31
2018,G4XAGY,generate,31
2018,S2Y1PA,estimates:restore,31
2018,NMCOBF,label,31
2018,SFTMNO,recode,31
2019,M89XMZ,generate,31
2019,M89XMZ,tabulate,31
2019,M3O9O6,generate,31
2016,MVN4DP,generate,31
2016,6WBQ7U,drop,31
2016,CMUYCM,egen,31
2017,KDRXD0,global,31
2017,R163AN,local,31
2015,GLA1FB,margins,30
2015,GLA1FB,graph,30
2015,6IO5ET,generate,30
2018,ZUICBB,clear,30
2018,P1PEGO,recode,30
2018,VSXTFS,tabulate,30
2018,RYKJKS,setx,30
2018,RYKJKS,simqi,30
2019,DXGVAW,label,30
2019,9TFMSG,regress,30
2016,L8YLCJ,replace,30
2016,MVN4DP,replace,30
2016,EB0BGA,eststo,30
2016,6WBQ7U,label,30
2016,CWQYIB,egen,30
2017,SEXLPX,xtpcse,30
2017,TNWENH,replace,30
2017,F1VLBI,xtivreg2,30
2017,TLBBUX,use,30
2017,TLBBUX,drop,30
2017,RQFCQH,areg,30
2017,C6XJAT,stcox,30
2017,OJUPMY,matrix,30
2017,01LN9W,tabulate,30
2015,NKN0E8,matrix,29
2015,VR12G4,generate,29
2015,6IO5ET,svy:regress,29
2015,EPEDIE,replace,29
2018,KSWI03,label,29
2018,I72HB0,tabulate,29
2018,1CKNTW,keep,29
2018,DJVNZF,regress,29
2018,SXG7BF,recode,29
2018,RYKJKS,set,29
2019,DWOBT4,use,29
2019,BQGWYI,use,29
2019,BQGWYI,local,29
2019,IIE50D,label,29
2019,85RL5E,outreg2,29
2016,YNOR7Q,estimates:store,29
2017,6NSLSM,clear,29
2017,VS3CG6,replace,29
2017,KDRXD0,xtreg,29
2017,4G2DBT,replace,29
2017,TLBBUX,sort,29
2017,92SKA2,tokenize,29
2017,XNHHDO,graph,29
2015,29427,areg,28
2015,29117,rename,28
2015,DGHX1E,esttab,28
2015,EPEDIE,generate,28
2018,ZUICBB,use,28
2018,I72HB0,replace,28
2018,SMLV5D,estimates:store,28
2018,YCQCWJ,expand,28
2018,1CKNTW,graph,28
2018,WAEHOI,regress,28
2018,WAEHOI,estimates:store,28
2018,SXJHEJ,generate,28
2018,AK10AT,mat2txt,28
2018,S2Y1PA,margins,28
2018,3TTQL2,ttest,28
2018,NMCOBF,use,28
2018,8OKVHY,regress,28
2018,D73LV3,xtpcse,28
2019,N4RK1D,factor,28
2019,C8DCCW,xtreg,28
2019,PLS50O,regress,28
2016,BYFTMD,outreg,28
2016,A2EIZC,ttest,28
2016,A2EIZC,mean,28
2016,GOLMTC,areg,28
2016,VVCGN3,drop,28
2016,2YQX37,summarize,28
2017,VAY7ZQ,regress,28
2017,AE5BPK,outreg2,28
2015,29117,generate,27
2015,NKN0E8,ml,27
2015,XTQJEN,drop,27
2015,CVBXQX,ivregress,27
2018,KSWI03,melogit,27
2018,KJ6X76,esttab,27
2018,9WNYEU,tabulate,27
2018,MLFYNX,margins,27
2018,MLFYNX,marginsplot,27
2019,DWOBT4,clear,27
2019,ZK7QPH,margins,27
2019,ZK7QPH,marginsplot,27
2019,ZTTCOX,areg,27
2019,IIE50D,foreach,27
2016,LGDIZD,test,27
2016,LGDIZD,matrix,27
2016,GOLMTC,replace,27
2016,8XPBSA,cgmreg,27
2016,PTIERC,poisson,27
2016,GMWOY6,move,27
2017,SIUR6A,regress,27
2017,SEXLPX,replace,27
2017,WDRHTS,set,27
2017,D0LEX4,generate,27
2017,BWYJKB,display,27
2017,LJVBT6,regress,27
