year,dataset,command,count
2017,LTJIDX,drop,9
2017,NPQ3FB,regress,9
2017,VXVBNI,tabulate,9
2017,9DAQH4,regress,9
2015,MCMKKT,matrix,8
2015,12SK8B,rename,8
2015,12SK8B,alpha,8
2015,2B9T2H,probit,8
2018,URJM7O,gsem,8
2018,4SIEEF,tebalance,8
2018,L4XKEZ,coefplot,8
2018,XCLNIE,rename,8
2018,JC2QJ0,anova,8
2018,JC2QJ0,oneway,8
2018,PVIGW1,egen,8
2018,CFEIEQ,logit,8
2018,2ZEVWT,recode,8
2018,SWORPS,drop,8
2018,O9UVFU,generate,8
2018,0AX8T1,graph,8
2018,HMYNRV,tabulate,8
2019,YDC4XD,tabulate,8
2019,YDC4XD,label,8
2019,USP7LQ,tabulate,8
2019,R9PGXI,correlate,8
2019,GZRCCJ,label,8
2019,GZRCCJ,graph,8
2019,GZRCCJ,foreach,8
2019,GZRCCJ,estimates:clear,8
2019,GZRCCJ,margins,8
2019,BRJNBS,clear,8
2019,BRJNBS,use,8
2019,8WCOCN,drop,8
2016,T5FLOH,factor,8
2016,T5FLOH,drop,8
2016,UYUZYA,replace,8
2016,P9SUH8,regress,8
2016,XIPZQT,replace,8
2016,XIPZQT,svy:ologit,8
2016,V9DNG8,set,8
2016,V9DNG8,margins,8
2016,D155SP,estimates:table,8
2016,NW4LIO,recode,8
2016,NW4LIO,svy:logit,8
2016,MBAVJW,generate,8
2016,C5OXWN,summarize,8
2016,BP5G4Q,estout,8
2016,BP5G4Q,alpha,8
2017,QZVK4B,line,8
2017,QZVK4B,predict,8
2017,SHADUV,marginsplot,8
2017,DY1282,merge,8
2017,VXVBNI,erase,8
2017,VXVBNI,replace,8
2017,WYTRZC,alpha,8
2017,OBGAHG,coefplot,8
2017,9DAQH4,lincom,8
2015,MCMKKT,tabulate,7
2015,MCMKKT,summarize,7
2015,12SK8B,drop,7
2015,12SK8B,logit,7
2015,12SK8B,display,7
2018,URJM7O,recode,7
2018,L4XKEZ,destring,7
2018,PVIGW1,ologit,7
2018,PVIGW1,meologit,7
2018,QHMXAQ,twoway,7
2018,RYJK3W,nlcom,7
2018,O9UVFU,gr_edit,7
2018,6FBXGL,combomarginsplot,7
2018,YXGVBT,tabulate,7
2018,6IRW0N,tabstat,7
2018,LQQ5FE,tabulate,7
2018,LQQ5FE,summarize,7
2018,XBWR8N,tobit,7
2018,XBWR8N,ologit,7
2018,ISJPJN,set,7
2018,E4I6ZV,generate,7
2019,YDC4XD,oprob,7
2019,T4GBDS,forvalues,7
2019,T4GBDS,coefplot,7
2019,T4GBDS,test,7
2019,T4GBDS,ttest,7
2019,GZRCCJ,do,7
2019,8WCOCN,sort,7
2016,T5FLOH,rotate,7
2016,CEAAAT,probit,7
2016,V9DNG8,keep,7
2016,MBAVJW,use,7
2017,QZVK4B,forvalues,7
2017,SHADUV,medeff,7
2017,DY1282,use,7
2017,HZBYG7,set,7
2017,SGKPSH,save,7
2017,WKQTNZ,tabulate,7
2017,UYUU9G,dfuller,7
2017,UYUU9G,pperron,7
2017,KGUTGA,set,7
2015,MCMKKT,else,6
2015,12SK8B,use,6
2015,12SK8B,foreach,6
2015,12SK8B,order,6
2015,12SK8B,tw,6
2015,12SK8B,codebook,6
2015,2B9T2H,oprobit,6
2015,2B9T2H,recode,6
2018,URJM7O,graph,6
2018,BMTO0R,use,6
2018,PVIGW1,meqrpoisson,6
2018,SWORPS,global,6
2018,SWORPS,regress,6
2018,SWORPS,foreach,6
2018,5JS2AB,drop,6
2018,5JS2AB,count,6
2018,5JS2AB,margins,6
2018,H6DWAO,oneway,6
2018,6FBXGL,tabulate,6
2018,IJEWYV,margins,6
2018,IJEWYV,marginsplot,6
2018,LQQ5FE,regress,6
2018,ZX4HGA,hotelling,6
2018,ISJPJN,log,6
2018,ISJPJN,margins,6
2018,E4I6ZV,merge,6
2018,E4I6ZV,areg,6
2019,YXWASQ,xtreg,6
2019,YXWASQ,eststo,6
2019,YXWASQ,estimates:restore,6
2019,JXJ0ZS,egen,6
2019,JXJ0ZS,meologit,6
2019,VYGJAM,tabulate,6
2019,GZRCCJ,program,6
2019,GZRCCJ,matrix,6
2019,GZRCCJ,ereturn,6
2019,GZRCCJ,estimates:restore,6
2019,BRJNBS,marginsplot,6
2019,WFRUXM,stcox,6
