year,dataset,command,count
2019,MPLQUI,logit,1
2019,MPLQUI,nbreg,1
2019,MPLQUI,bootstrap:xtlogit,1
2019,MPLQUI,bootstrap:xtnbreg,1
2019,USP7LQ,mlogit,1
2019,88AACL,mlogit,1
2019,VYGJAM,regress,1
2016,DIIQF7,logit,1
2016,BP5G4Q,regress,1
2016,EXVUEA,xtreg,1
2017,QZVK4B,anova,1
2017,NPQ3FB,xtmixed,1
2017,UYUU9G,logit,1
2017,LK5ARP,logit,1
2017,LD9STS,meologit,1
2017,7EGFAM,regress,1
2017,KGUTGA,regress,1
