year,dataset,command,count
2018,KKU9SC,logit,12
2018,G4W5TQ,probit,12
2018,BJATY1,xtreg,12
2007,IG1WQN,areg,12
2017,ZFBES1,regress,12
2017,VAMRSP,xtgee,12
2017,VAMRSP,xtregar,12
2017,O0WT36,nbreg,12
2017,NFMGFD,gllamm,12
2017,USQH7D,xtreg,12
2018,BR99GD,xtpcse,11
2018,TYZK9Z,stcox,11
2018,Y1ZHZD,stcox,11
2018,CTMZX8,logit,11
2017,WWEAUB,xtlogit,11
2018,GCACQG,logit,10
2018,EDSACZ,regress,10
2018,YG5CEX,stcox,10
2018,XX1KYY,regress,10
2018,C039TM,streg,10
2018,6DVBTI,streg,10
2018,8GUO4D,oprobit,10
2018,61HQCY,regress,10
2018,3EUZ4G,heckman,10
2007,NSZM9Y,biprobit,10
2008,9JGNGZ,oprobit,10
2008,41MI2U,xtgls,10
2008,1GDHUK,oprobit,10
2008,HMKU95,oprobit,10
2017,RFBMBY,sem,10
2017,OMYULN,xtreg,10
2017,NFMGFD,regress,10
2018,2QS4R8,mlogit,9
2018,NGD6P6,oprobit,9
2018,NGD6P6,logit,9
2018,GISNCV,mlogit,9
2018,GAR99G,poisson,9
2018,N2GGZ1,reg3,9
2018,UIKN4F,biprobit,9
2018,WOEWTX,logit,9
2018,WOEWTX,estsimp,9
2018,JERCL1,xtpcse,9
2018,SQF8PX,probit,9
2018,B47FTE,mlogit,9
2018,3EUZ4G,xtreg,9
2018,KERCCN,xtpcse,9
2019,3XQJU5,zinb,9
2017,T0G0NU,nbreg,9
2017,JTQCBQ,regress,9
2018,VMOCHO,relogit,8
2018,HLPVPK,cmp,8
2018,1OU6OD,xtmelogit,8
2018,BIXWNU,streg,8
2018,DGVYLR,oprobit,8
2018,Q5AIOP,regress,8
2018,ZOOW11,regress,8
2018,ZDAUXW,xtivreg2,8
2018,HGLIES,logit,8
2018,XICFI5,estsimp,8
2018,JV8QRH,xtpcse,8
2018,BJATY1,oprobit,8
2018,JRGEMU,sureg,8
2009,OSQM4D,probit,8
2007,NSZM9Y,probit,8
2008,9JGNGZ,xtpcse,8
2008,1GDHUK,xtpcse,8
2019,GFBDQO,logit,8
2017,ZZZPM7,streg,8
2017,ZZZPM7,nbreg,8
2017,DAC9NX,oprobit,8
2017,OMYULN,regress,8
2017,TS1TX0,glm,8
2017,NFMGFD,xtreg,8
2017,NFMGFD,nbreg,8
2017,JIQOXQ,heckman,8
2018,4UVM79,regress,7
2018,H2EVNE,logit,7
2018,XVAEWG,regress,7
2018,K5MT68,regress,7
2018,QDELJ8,logit,7
2018,RLCGG9,logit,7
2018,E9EEO3,probit,7
2017,9SNERN,heckman,7
2017,DZQDQO,clogit,7
2018,CISIP2,logit,6
2018,4XQUKB,logit,6
2018,YETMOY,powerreg,6
2018,ZSIQSC,xtpcse,6
2018,TOADKZ,regress,6
2018,TOADKZ,cmp,6
2018,YAYEXN,logit,6
2018,NJHWEJ,hetprob,6
2018,HHIGFD,regress,6
2018,XYS5UJ,logit,6
2018,JOBDDI,xtmixed,6
2018,AKM97Q,nbreg,6
2018,AKM97Q,poisson,6
2018,IM4UE3,regress,6
2018,1NF57V,nbreg,6
2018,VJ24XV,logit,6
2018,X40QIH,regress,6
2018,IW2NMF,probit,6
2018,TBKV7W,xtgee,6
2018,FGUCEF,nbreg,6
2018,UC2TBL,logit,6
2018,UC2TBL,oprobit,6
2018,B47FTE,logit,6
2018,N1DE4Q,xtreg,6
2007,PK48VY,btscs,6
2007,O352HJ,xtnbreg,6
2008,PBK8DB,ologit,6
2008,FFNJJP,ologit,6
2008,BKJUDA,regress,6
2008,FQNN62,logit,6
2019,RBQZVS,logit,6
2017,1R5N32,mlogit,6
2017,J3VXNF,xtpcse,6
2017,JLNWM8,stcox,6
2017,ERNLHS,ologit,6
2017,ERNLHS,estsimp,6
2017,NE6BHP,regress,6
2017,OOBN39,xtmixed,6
2017,NSDEJD,heckprobit,6
2017,MGWE8C,nbreg,6
2017,5AIPK8,xtreg,6
2017,D409HA,probit,6
2017,OYNFCI,regress,6
2017,X6U5FC,xtreg,6
2018,YETMOY,regress,5
2018,50NQLW,estsimp,5
2018,50NQLW,mlogit,5
2018,EM3QGY,xtpcse,5
2018,EM3QGY,outreg,5
2018,92UDQH,psmatch2,5
2018,JOBDDI,probit,5
2018,VSVQGM,rologit,5
2018,Y2EMIO,regress,5
2018,EWLYQG,oprobit,5
2018,XY2TUK,firthlogit,5
