year,dataset,command,count
2018,15KGNB,logit,10
2018,KVCVJG,regress,10
2018,KPG5C2,margins,10
2018,KPG5C2,marginsplot,10
2016,12169,label,10
2017,DANYSO,replace,10
2015,12125,estout,9
2015,11669,outreg2,9
2015,12124,svmat,9
2018,9PY8FH,expand,9
2018,9PY8FH,graph,9
2018,JPZIJY,regress,9
2018,P3A3SQ,testnl,9
2018,9XRCMQ,drop,9
2018,EDFKRG,generate,9
2018,C4KSZF,eststo,9
2018,LTFLJ0,regress,9
2018,0JGUOS,set,9
2018,EHEOY1,margins,9
2018,EHEOY1,marginsplot,9
2018,KPG5C2,rename,9
2019,3EAPI2,nbreg,9
2019,HFV0AO,margins,9
2019,233JVI,tab2,9
2016,12417,char,9
2016,12417,synth,9
2016,12165,scalar,9
2015,12125,keep,8
2015,12151,log,8
2015,12151,estimates:store,8
2015,12122,cd,8
2015,12137,while,8
2018,9PY8FH,program,8
2018,9PY8FH,forvalues,8
2018,9PY8FH,quietly,8
2018,9PY8FH,nbrscode,8
2018,9PY8FH,compress,8
2018,9PY8FH,grc1leg,8
2018,9PY8FH,reshape,8
2018,JPZIJY,display,8
2018,JPZIJY,graph,8
2018,P3A3SQ,twoway,8
2018,P3A3SQ,rm,8
2018,9XRCMQ,use,8
2018,C4KSZF,esttab,8
2018,HE5BJS,twoway,8
2018,V0CGNN,collapse,8
2018,V0CGNN,prtest,8
2018,0JGUOS,parmest,8
2018,0JGUOS,probit,8
2018,KPG5C2,estout,8
2013,11598,rename,8
2013,11598,keep,8
2019,KGMGYJ,regress,8
2019,3EAPI2,estat,8
2019,233JVI,regress,8
2019,233JVI,predict,8
2019,233JVI,sktest,8
2016,12234,regress,8
2016,12479,xtreg,8
2016,12165,xtreg,8
2017,ILIXEQ,stcox,8
2017,7A7MG6,graph,8
2015,12124,use,7
2015,12124,egen,7
2015,12121,regress,7
2015,12137,save,7
2018,9PY8FH,set,7
2018,9PY8FH,use,7
2018,9XRCMQ,export,7
2018,V0CGNN,predict,7
2019,KGMGYJ,use,7
2019,HFV0AO,coefplot,7
2016,12160,estimates:restore,7
2017,D9ZUIB,generate,7
2014,11647,prvalue,6
2015,12125,tabulate,6
2015,12125,list,6
2015,11669,clear,6
2015,11669,display,6
2015,11669,egen,6
2015,11669,_pctile,6
2015,12124,tempfile,6
2015,12124,label,6
2015,12151,local,6
2015,12151,nbreg,6
2015,12151,merge,6
2015,12122,expand,6
2015,12122,collapse,6
2015,12122,sort,6
2015,12122,esttab,6
2015,12137,display,6
2015,12137,regress,6
2015,12137,if,6
2018,9PY8FH,collapse,6
2018,P3A3SQ,forvalues,6
2018,AX1D9P,drop,6
2018,LTFLJ0,recode,6
2018,LTFLJ0,graph,6
2018,LTFLJ0,svy:mean,6
2018,LTFLJ0,estat,6
2018,LTFLJ0,svy:logit,6
2018,V0CGNN,grinter,6
2018,V0CGNN,xtitle,6
2018,V0CGNN,summarize,6
2018,V0CGNN,ttest,6
2013,11598,merge,6
2013,11598,order,6
2019,KGMGYJ,generate,6
2019,OUGO3T,melogit,6
2019,OUGO3T,matrix,6
2019,HFV0AO,global,6
2019,HFV0AO,estat,6
2019,233JVI,tabstat,6
2019,PJE1QJ,xtreg,6
2016,12316,xtunitroot,6
2016,12160,preserve,6
2016,12160,collapse,6
2016,12160,restore,6
2016,12169,xtreg,6
2017,7A7MG6,serrbar,6
2017,4VX2RT,regress,6
2017,4VX2RT,test,6
2017,POGNLC,regress,6
2017,SMKJFZ,xtpcse,6
2015,12125,order,5
2015,11669,use,5
2015,12124,display,5
2015,12124,postfile,5
2015,12124,post,5
2015,12124,postclose,5
2015,12124,summarize,5
2015,12151,use,5
2015,12151,save,5
2015,12122,eststo,5
2015,12137,sort,5
2018,9PY8FH,version,5
2018,9PY8FH,merge,5
2018,9PY8FH,berry_norm,5
2018,9PY8FH,exit,5
2018,9PY8FH,estat,5
2018,9PY8FH,estimates:store,5
2018,JPZIJY,drop,5
2018,HE5BJS,use,5
2018,LTFLJ0,svyset,5
2018,V0CGNN,local,5
2018,V0CGNN,tabstat,5
2018,V0CGNN,estimates:restore,5
2018,KPG5C2,summarize,5
2019,OUGO3T,graph,5
2019,233JVI,drop,5
2016,12316,xtset,5
2016,12316,xtpcse,5
2016,12316,xtreg,5
2016,12234,graph,5
2016,1MEHMA,regress,5
2016,12160,estimates:store,5
2016,12160,summarize,5
2017,DANYSO,forvalues,5
2017,DANYSO,tabstat,5
2017,DANYSO,margins,5
2014,11647,Table,4
2015,11669,set,4
2015,11669,prgen,4
2015,11669,local,4
2015,12124,estsimp,4
2015,12124,setx,4
2015,12124,simqi,4
2015,12124,_pctile,4
2015,11671,anova,4
2015,12151,grinter,4
2015,12137,quietly,4
2015,12137,correlate,4
2015,12137,matrix,4
2015,12137,svmat,4
2015,12137,test,4
2015,12137,pwcorr,4
2018,9PY8FH,global,4
2018,9PY8FH,syntax,4
2018,9PY8FH,drawnorm,4
2018,9PY8FH,tabulate,4
2018,9PY8FH,capture,4
2018,9PY8FH,end,4
2018,9PY8FH,simulate,4
2018,9PY8FH,append,4
2018,9PY8FH,keep,4
2018,9PY8FH,format,4
2018,9PY8FH,outsheet,4
2018,9PY8FH,rename,4
2018,JPZIJY,summarize,4
2018,JPZIJY,pwcorr,4
2018,9XRCMQ,matrix,4
2018,EDFKRG,graph,4
2018,V0CGNN,log,4
2018,V0CGNN,table,4
2018,V0CGNN,keep,4
2018,0JGUOS,use,4
2018,15KGNB,relogit,4
2018,TRSNZX,margins,4
2018,TRSNZX,marginsplot,4
2018,ZSDNZH,encode,4
2018,KVCVJG,mlogit,4
2018,X8FOXC,clear,4
2018,X8FOXC,use,4
2018,X8FOXC,generate,4
2019,KGMGYJ,collapse,4
2019,KGMGYJ,stcox,4
2019,OUGO3T,regress,4
2019,233JVI,fitstat,4
2019,233JVI,histogram,4
2019,233JVI,rvfplot,4
2019,233JVI,preserve,4
2019,233JVI,set,4
2019,233JVI,sample,4
2019,233JVI,twoway,4
2019,233JVI,restore,4
2019,233JVI,estat,4
2019,PJE1QJ,summarize,4
2019,PJE1QJ,margins,4
2016,12316,sort,4
2016,12160,xpose,4
2016,12160,outsheet,4
2016,12165,regress,4
2017,ILIXEQ,stset,4
2017,DANYSO,generate,4
2017,F0DPBU,marginsplot,4
2017,DAVDSH,use,4
2017,DAVDSH,forvalues,4
2017,DAVDSH,oprobit,4
2017,DAVDSH,$o,4
2017,DAVDSH,$lo,4
2014,11647,logit,3
2014,11647,nbreg,3
2015,12125,saveold,3
2015,12125,correlate,3
2015,11669,drop,3
2015,12124,esttab,3
2015,12124,st_matrix,3
2015,12127,SJ9,3
2015,12127,STB,3
2015,12127,SJ12,3
2015,12127,SJ5,3
2015,12127,spost9_ado,3
2015,12127,SJ10,3
2015,12127,SJ14,3
2015,12127,SJ13,3
2015,12127,regress,3
2015,11671,regress,3
2015,12151,set,3
2015,12151,estimates:restore,3
2015,12151,summarize,3
2015,12151,predict,3
2015,12151,twoway,3
2015,12151,clear,3
2015,12151,keep,3
2015,12151,joinby,3
2015,12137,append,3
2015,12137,collapse,3
2015,12137,summarize,3
2018,9PY8FH,tab1,3
2018,JPZIJY,estat,3
2018,P3A3SQ,log,3
2018,P3A3SQ,estimates:store,3
2018,AX1D9P,esttab,3
2018,C4KSZF,summarize,3
2018,C4KSZF,graph,3
2018,HE5BJS,regress,3
2018,HE5BJS,coefplot,3
2018,LTFLJ0,mlogit,3
2018,LTFLJ0,svy:mlogit,3
2018,V0CGNN,egen,3
2018,V0CGNN,regress,3
2018,V0CGNN,label,3
2018,TRSNZX,display,3
